area_ha,count,defo_m2,farm_id,label,total_m2,defo_pct
0.63,63,0.0,1059,1,6183.457737342985,0.0
0.6,60,0.0,1060,1,5885.390455836876,0.0
6.92,692,0.0,1061,1,67974.86882994405,0.0
1.15,115,0.0,1062,1,11290.148344780418,0.0
0.54,54,0.0,1063,1,5301.042889553893,0.0
1.28,128,0.0,1064,1,12570.698476035921,0.0
0.58,58,0.0,1065,1,5686.637618509928,0.0
0.69,69,0.0,1066,1,6777.757747395832,0.0
0.71,71,0.0,1067,1,6963.581282312729,0.0
0.96,96,0.0,1068,1,9418.964891052246,0.0
1.11,111,0.0,1069,1,10901.481135828353,0.0
4.01,401,0.0,1070,1,39381.04949038639,0.0
1.71,171,0.0,1071,1,16782.91448029163,0.0
1.26,126,0.0,1072,1,12374.763970947264,0.0
1.47,147,0.0,1073,1,14425.731180946495,0.0
0.6,60,0.0,1074,1,5884.579984208648,0.0
0.55,55,0.0,1075,1,5398.625434935328,0.0
0.86,86,0.0,1076,1,8444.898569862511,0.0
0.84,84,0.0,1077,1,8241.642574534699,0.0
2.55,255,0.0,1078,1,25033.047012388943,0.0
1.18,118,0.0,1079,1,11581.648222799862,0.0
0.96,96,0.0,1080,1,9427.72137771307,0.0
2.05,205,0.0,1081,1,20122.859749917443,0.0
0.81,81,0.0,1082,1,7948.291664901434,0.0
0.63,63,0.0,1083,1,6172.521252920112,0.0
1.93,193,0.0,1084,1,18952.230223502353,0.0
2.96,296,0.0,1085,1,29056.761029770794,0.0
0.8,80,0.0,1086,1,7838.858825294646,0.0
6.89,689,0.0,1087,1,67682.62807979205,0.0
20.14,2014,0.0,1088,1,197729.91288422214,0.0
1.18,118,0.0,1089,1,11578.744701220945,0.0
2.37,237,0.0,1090,1,23232.741987729525,0.0
10.39,1039,0.0,1091,1,102052.7230844834,0.0
0.7,70,0.0,1092,1,6865.354010428633,0.0
17.49,1749,0.0,1093,1,171780.8629250621,0.0
8.0,800,0.0,1094,1,78524.23185981301,0.0
0.84,84,0.0,1095,1,8234.608440444046,0.0
1.41,141,0.0,1096,1,13840.953887131633,0.0
0.97,97,0.0,1097,1,9518.564740648453,0.0
0.51,51,0.0,1098,1,5003.2254639569455,0.0
0.57,57,0.0,1099,1,5594.935559979605,0.0
0.62,62,0.0,1100,1,6073.283918163822,0.0
0.71,71,0.0,1101,1,6969.534786628272,0.0
8.92,892,0.0,1102,1,87534.45101321346,0.0
1.79,179,0.0,1103,1,17560.287102194387,0.0
0.6,60,0.0,1104,1,5884.119194060684,0.0
0.95,95,0.0,1105,1,9312.498665484263,0.0
1.57,157,0.0,1106,1,15390.71271966673,0.0
1.43,143,0.0,1107,1,14031.38735797359,0.0
1.84,184,0.0,1108,1,18056.44490715476,0.0
1.23,123,0.0,1109,1,12058.661994934086,0.0
0.75,75,0.0,1110,1,7364.123837818821,0.0
1.26,126,0.0,1111,1,12366.773892092238,0.0
1.21,121,0.0,1112,1,11877.786649935857,0.0
3.05,305,0.0,1113,1,29949.097397419035,0.0
1.17,117,0.0,1114,1,11471.882996114095,0.0
4.43,443,0.0,1115,1,43511.42959729361,0.0
0.67,67,0.0,1116,1,6579.116470666027,0.0
1.11,111,0.0,1117,1,10902.397092751895,0.0
0.62,62,0.0,1118,1,6080.607247027228,0.0
1.63,163,0.0,1119,1,15984.526722029139,0.0
0.64,64,0.0,1120,1,6276.821961496391,0.0
0.88,88,0.0,1121,1,8642.441069988174,0.0
1.87,187,0.0,1122,1,18355.09418969248,0.0
0.56,56,0.0,1123,1,5490.311294645421,0.0
0.55,55,0.0,1124,1,5385.3691000246545,0.0
14.39,1439,0.0,1125,1,141214.2226649565,0.0
0.6,60,0.0,1126,1,5886.9860145120065,0.0
0.53,53,0.0,1127,1,5201.343143956802,0.0
0.68,68,0.0,1128,1,6675.221696292653,0.0
1.7,170,0.0,1129,1,16682.38136174819,0.0
34.73,3473,0.0,1130,1,340794.2046151252,0.0
0.8,80,0.0,1131,1,7834.570870612646,0.0
4.92,492,0.0,1132,1,48290.88877503639,0.0
0.77,77,0.0,1133,1,7553.3563476562485,0.0
9.74,974,0.0,1134,1,95672.41902839813,0.0
0.56,56,0.0,1135,1,5493.119822483436,0.0
1.86,186,0.0,1136,1,18268.659875907146,0.0
1.62,162,0.0,1137,1,15903.291673129223,0.0
0.52,52,0.0,1138,1,5105.069908321607,0.0
0.82,82,0.0,1139,1,8044.954085346299,0.0
3.26,326,0.0,1140,1,32016.29112450097,0.0
2.26,226,0.0,1141,1,22169.453295988198,0.0
2.96,296,0.0,1142,1,29073.97618007286,0.0
5.47,547,0.0,1143,1,53724.02932832007,0.0
3.21,321,0.0,1144,1,31515.67745071114,0.0
2.25,225,0.0,1145,1,22082.905964899994,0.0
2.89,289,0.0,1146,1,28355.059132475024,0.0
1.98,198,0.0,1147,1,19434.780139848306,0.0
0.91,91,0.0,1148,1,8931.033742268879,0.0
4.53,453,0.0,1149,1,44474.59803472777,0.0
1.09,109,0.0,1150,1,10692.550393078382,0.0
2.59,259,0.0,1151,1,25425.67170206704,0.0
1.01,101,0.0,1152,1,9908.310243584128,0.0
0.56,56,0.0,1153,1,5494.387959289553,0.0
1.07,107,0.0,1154,1,10506.65394855574,0.0
0.61,61,0.0,1155,1,5982.899246365416,0.0
0.55,55,0.0,1156,1,5390.555626513913,0.0
2.03,203,0.0,1157,1,19926.420608101627,0.0
2.08,208,0.0,1158,1,20407.624463159897,0.0
0.69,69,0.0,1159,1,6760.436601197485,0.0
0.61,61,0.0,1160,1,5980.696964697744,0.0
2.79,279,0.0,1161,1,27366.64204361861,0.0
4.1,410,0.0,1162,1,40235.76508175718,0.0
0.53,53,0.0,1163,1,5205.914546233531,0.0
2.43,243,0.0,1164,1,23861.977254979753,0.0
1.55,155,0.0,1165,1,15216.517625367409,0.0
0.55,55,0.0,1166,1,5392.562085978189,0.0
0.54,54,0.0,1167,1,5298.414801713532,0.0
1.54,154,0.0,1168,1,15118.973804668347,0.0
1.04,104,0.0,1169,1,10207.362046634451,0.0
14.64,1464,0.0,1170,1,143733.15191420028,0.0
1.08,108,0.0,1171,1,10593.516014129043,0.0
0.51,51,0.0,1172,1,4995.376725290335,0.0
1.49,149,0.0,1173,1,14622.31816669539,0.0
0.85,85,0.0,1174,1,8336.929204185337,0.0
0.62,62,0.0,1175,1,6078.830369418275,0.0
9.69,969,0.0,1176,1,95169.34294666952,0.0
0.85,85,0.0,1177,1,8344.404341065649,0.0
6.66,666,0.0,1178,1,65405.07624499739,0.0
1.44,144,0.0,1179,1,14129.670382660506,0.0
0.84,84,0.0,1180,1,8243.907263004077,0.0
1.35,135,0.0,1181,1,13243.57275076473,0.0
13.91,1391,0.0,1182,1,136633.78012874833,0.0
0.68,68,0.0,1183,1,6667.5295936434895,0.0
0.59,59,0.0,1184,1,5788.43984997319,0.0
0.8,80,0.0,1185,1,7842.253505302879,0.0
0.53,53,0.0,1186,1,5198.590034335268,0.0
43.3,4330,0.0,1187,1,425089.6914372759,0.0
1.01,101,0.0,1188,1,9902.0243978463,0.0
0.5,50,0.0,1189,1,4903.471427797804,0.0
1.8,180,0.0,1190,1,17669.78441242893,0.0
1.88,188,0.0,1191,1,18446.536211978695,0.0
8.54,854,0.0,1192,1,83867.52660528447,0.0
1.02,102,0.0,1193,1,10009.1251554003,0.0
3.79,379,0.0,1194,1,37197.30338924631,0.0
0.5,50,0.0,1195,1,4901.343815911987,0.0
0.61,61,0.0,1196,1,5984.010762741987,0.0
0.64,64,0.0,1197,1,6282.513193167893,0.0
0.75,75,0.0,1198,1,7354.139032012339,0.0
0.74,74,0.0,1199,1,7260.266945244285,0.0
2.7,270,0.0,1200,1,26482.06770100315,0.0
3.17,317,0.0,1201,1,31108.6563205794,0.0
0.54,54,0.0,1202,1,5298.859642537435,0.0
0.57,57,0.0,1203,1,5588.196815041934,0.0
1.07,107,0.0,1204,1,10504.403952894023,0.0
1.85,185,0.0,1205,1,18162.93762455362,0.0
1.01,101,0.0,1206,1,9918.429131451769,0.0
1.2,120,0.0,1207,1,11773.132451435158,0.0
0.6,60,0.0,1208,1,5889.572941978305,0.0
0.67,67,0.0,1209,1,6577.722374141921,0.0
0.78,78,0.0,1210,1,7655.708225713995,0.0
0.67,67,0.0,1211,1,6576.514252845914,0.0
0.92,92,0.0,1212,1,9029.442242940264,0.0
0.58,58,0.0,1213,1,5690.525536122042,0.0
0.5,50,0.0,1214,1,4904.294043028587,0.0
0.51,51,0.0,1215,1,4999.055917807186,0.0
0.68,68,0.0,1216,1,6673.5291278614695,0.0
0.54,54,0.0,1217,1,5302.157353300206,0.0
0.81,81,0.0,1218,1,7947.294441163309,0.0
2.0,200,0.0,1219,1,19631.80460884243,0.0
0.7,70,0.0,1220,1,6863.400030308141,0.0
0.56,56,0.0,1221,1,5487.684642477597,0.0
2.09,209,0.0,1222,1,20505.543304712628,0.0
1.36,136,0.0,1223,1,13339.872617115698,0.0
1.14,114,0.0,1224,1,11188.627064364566,0.0
0.96,96,0.0,1225,1,9423.784151802802,0.0
0.6,60,0.0,1226,1,5884.325352119,0.0
0.56,56,0.0,1227,1,5488.427971005905,0.0
1.43,143,0.0,1228,1,14041.469145292387,0.0
1.89,189,0.0,1229,1,18572.960423996872,0.0
0.51,51,0.0,1230,1,4999.500733648562,0.0
0.66,66,0.0,1231,1,6471.51326449525,0.0
1.08,108,0.0,1232,1,10603.902334475048,0.0
7.41,741,0.0,1233,1,72732.07190429087,0.0
3.52,352,0.0,1234,1,34568.36594947365,0.0
0.57,57,0.0,1235,1,5591.433453668333,0.0
17.07,1707,0.0,1236,1,167592.93039556738,0.0
2.06,206,0.0,1237,1,20224.806606337603,0.0
1.56,156,0.0,1238,1,15316.347454385195,0.0
0.62,62,0.0,1239,1,6087.939694034352,0.0
0.51,51,0.0,1240,1,5004.4379313749405,0.0
0.92,92,0.0,1241,1,9032.091487660127,0.0
1.22,122,0.0,1242,1,11979.516944975014,0.0
1.0,100,0.0,1243,1,9814.119829753801,0.0
3.08,308,0.0,1244,1,30233.51434673234,0.0
0.52,52,0.0,1245,1,5103.793669457531,0.0
1.17,117,0.0,1246,1,11484.444224308989,0.0
0.96,96,0.0,1247,1,9419.263814410046,0.0
8.95,895,0.0,1248,1,87886.75719065953,0.0
1.82,182,0.0,1249,1,17850.331751924394,0.0
0.94,94,0.0,1250,1,9227.022869962808,0.0
0.64,64,0.0,1251,1,6276.416766357421,0.0
0.57,57,0.0,1252,1,5591.591325737449,0.0
0.9,90,0.0,1253,1,8831.1002888399,0.0
0.93,93,0.0,1254,1,9124.737334666537,0.0
0.53,53,0.0,1255,1,5200.5891490263075,0.0
9.98,998,0.0,1256,1,97967.97211943967,0.0
5.91,591,0.0,1257,1,58051.35454670027,0.0
3.08,308,0.0,1258,1,30231.123720715077,0.0
0.57,57,0.0,1259,1,5594.108931418027,0.0
0.88,88,0.0,1260,1,8629.983739606074,0.0
1.79,179,0.0,1261,1,17586.463797745047,0.0
0.62,62,0.0,1262,1,6083.775856496772,0.0
1.05,105,0.0,1263,1,10302.220945739753,0.0
1.67,167,0.0,1264,1,16390.688115856694,0.0
2.05,205,0.0,1265,1,20099.490853253534,0.0
0.87,87,0.0,1266,1,8531.41721990249,0.0
1.0,100,0.0,1267,1,9816.664632490572,0.0
0.78,78,0.0,1268,1,7658.268995457072,0.0
2.3,230,0.0,1269,1,22579.04244004792,0.0
3.14,314,0.0,1270,1,30832.364289437108,0.0
0.97,97,0.0,1271,1,9513.722316876578,0.0
2.46,246,34.297384134928386,1272,1,24115.764301374813,0.142
0.95,95,0.0,1273,1,9316.820382181802,0.0
0.94,94,0.0,1274,1,9232.587883444394,0.0
0.85,85,0.0,1275,1,8342.858620587518,0.0
1.78,178,0.0,1276,1,17467.692106538656,0.0
0.54,54,0.0,1277,1,5286.406233574361,0.0
0.82,82,0.0,1278,1,8051.1667386821655,0.0
0.84,84,0.0,1279,1,8240.368160561953,0.0
1.11,111,0.0,1280,1,10889.485623587805,0.0
0.57,57,0.0,1281,1,5597.203462159401,0.0
1.43,143,0.0,1282,1,14044.664185527727,0.0
0.62,62,0.0,1283,1,6083.000416086236,0.0
0.54,54,0.0,1284,1,5298.4720073325925,0.0
0.54,54,0.0,1285,1,5298.807779499129,0.0
1.26,126,0.0,1286,1,12361.299478957233,0.0
2.48,248,0.0,1287,1,24347.238600577548,0.0
0.54,54,0.0,1288,1,5303.039660315421,0.0
0.6,60,0.0,1289,1,5888.396240593409,0.0
1.0,100,0.0,1290,1,9818.642004334688,0.0
0.52,52,0.0,1291,1,5095.669918583889,0.0
0.87,87,0.0,1292,1,8534.951662579706,0.0
1.05,105,0.0,1293,1,10304.13437990675,0.0
62.16,6216,0.0,1294,1,610418.3125942756,0.0
1.58,158,0.0,1295,1,15499.073519628188,0.0
9.57,957,0.0,1296,1,93968.51949684307,0.0
1.39,139,0.0,1297,1,13645.885424176382,0.0
1.61,161,0.0,1298,1,15817.23385240144,0.0
0.94,94,0.0,1299,1,9222.896491286334,0.0
0.7,70,0.0,1300,1,6874.86486795463,0.0
0.56,56,0.0,1301,1,5495.868092615462,0.0
0.56,56,0.0,1302,1,5485.260305875891,0.0
12.72,1272,0.0,1303,1,124972.41654645132,0.0
0.58,58,0.0,1304,1,5689.660849268296,0.0
0.86,86,0.0,1305,1,8431.493064581182,0.0
3.95,395,0.0,1306,1,38788.64072753303,0.0
2.49,249,0.0,1307,1,24432.212897895344,0.0
0.6,60,0.0,1308,1,5888.908350566789,0.0
1.78,178,0.0,1309,1,17456.273788063212,0.0
0.91,91,0.0,1310,1,8935.327465850238,0.0
0.84,84,0.0,1311,1,8242.019782212199,0.0
0.54,54,0.0,1312,1,5297.65377885407,0.0
1.78,178,0.0,1313,1,17475.0730336208,0.0
0.77,77,0.0,1314,1,7551.689570168891,0.0
7.97,797,0.0,1315,1,78198.06607073621,0.0
2.51,251,0.0,1316,1,24648.405334921437,0.0
1.44,144,0.0,1317,1,14115.718033465217,0.0
1.3,130,0.0,1318,1,12765.35486091165,0.0
1.16,116,71.692603077608,1319,1,11383.298041878501,0.63
0.85,85,0.0,1320,1,8346.665792457728,0.0
0.52,52,0.0,1321,1,5102.790821419511,0.0
1.77,177,0.0,1322,1,17365.606198060268,0.0
2.33,233,0.0,1323,1,22886.466947428387,0.0
0.54,54,0.0,1324,1,5296.875241358143,0.0
1.02,102,0.0,1325,1,10011.005551416738,0.0
1.17,117,5944.468642141304,1326,1,11485.78438209085,51.755
1.38,138,0.0,1327,1,13543.603548236917,0.0
0.69,69,0.0,1328,1,6775.059650077069,0.0
0.62,62,0.0,1329,1,6083.284855651858,0.0
0.7,70,0.0,1330,1,6867.203781397202,0.0
1.52,152,0.0,1331,1,14917.163863268088,0.0
0.61,61,0.0,1332,1,5986.342191778445,0.0
1.01,101,0.0,1333,1,9906.738524582806,0.0
8.0,800,0.0,1334,1,78507.97627279247,0.0
3.88,388,0.0,1335,1,38085.98166949701,0.0
0.54,54,0.0,1336,1,5296.72529042562,0.0
0.57,57,0.0,1337,1,5589.517940087415,0.0
0.56,56,0.0,1338,1,5491.204014617322,0.0
0.72,72,0.0,1339,1,7063.626920961867,0.0
1.32,132,0.0,1340,1,12954.191510159359,0.0
1.19,119,0.0,1341,1,11675.447652240828,0.0
2.5,250,0.0,1342,1,24538.63213689467,0.0
76.09,7609,0.0,1343,1,747536.2904533233,0.0
0.87,87,0.0,1344,1,8536.161868974272,0.0
0.88,88,0.0,1345,1,8632.042207785214,0.0
2.0,200,0.0,1346,1,19629.436159949226,0.0
0.57,57,0.0,1347,1,5596.772659870222,0.0
0.55,55,0.0,1348,1,5396.688471925021,0.0
1.55,155,0.0,1349,1,15210.415410479372,0.0
1.38,138,0.0,1350,1,13546.19312277401,0.0
0.61,61,0.0,1351,1,5986.32986468147,0.0
0.54,54,0.0,1352,1,5303.057773904238,0.0
0.8,80,0.0,1353,1,7856.3098427866,0.0
0.83,83,0.0,1354,1,8149.175392120959,0.0
0.91,91,0.0,1355,1,8919.91556590959,0.0
0.77,77,0.0,1356,1,7561.609737830071,0.0
1.37,137,0.0,1357,1,13446.389407587987,0.0
0.6,60,0.0,1358,1,5891.374641927085,0.0
0.51,51,0.0,1359,1,5006.9594689163505,0.0
0.65,65,0.0,1360,1,6370.403459466672,0.0
0.89,89,0.0,1361,1,8739.791812732172,0.0
1.06,106,0.0,1362,1,10408.757212739833,0.0
0.63,63,0.0,1363,1,6179.957712779325,0.0
4.71,471,0.0,1364,1,46237.75327704928,0.0
0.52,52,0.0,1365,1,5100.942502848305,0.0
0.58,58,0.0,1366,1,5689.8240464154405,0.0
4.05,405,0.0,1367,1,39765.503384100215,0.0
2.01,201,0.0,1368,1,19740.114995500153,0.0
0.75,75,0.0,1369,1,7359.50329509062,0.0
1.92,192,0.0,1370,1,18852.722692332565,0.0
0.77,77,0.0,1371,1,7554.105283250998,0.0
0.8,80,0.0,1372,1,7850.49249865962,0.0
0.59,59,0.0,1373,1,5790.072998794855,0.0
2.64,264,0.0,1374,1,25902.555765039782,0.0
3.09,309,0.0,1375,1,30319.92420268339,0.0
1.48,148,0.0,1376,1,14523.493479231296,0.0
1.14,114,0.0,1377,1,11196.54187074549,0.0
0.54,54,0.0,1378,1,5300.905654278924,0.0
4.77,477,0.0,1379,1,46803.08731270587,0.0
1.26,126,0.0,1380,1,12368.7113692639,0.0
0.78,78,0.0,1381,1,7652.313115407909,0.0
1.69,169,0.0,1382,1,16595.565782973357,0.0
0.97,97,0.0,1383,1,9509.4930311016,0.0
1.46,146,0.0,1384,1,14327.349565214263,0.0
0.68,68,0.0,1385,1,6675.358733981262,0.0
8.47,847,0.0,1386,1,83188.96258987718,0.0
0.6,60,0.0,1387,1,5884.94407492245,0.0
0.54,54,0.0,1388,1,5293.333928904814,0.0
0.52,52,0.0,1389,1,5104.331729455088,0.0
3.75,375,0.0,1390,1,36818.39220775527,0.0
1.85,185,0.0,1391,1,18145.718152842805,0.0
1.08,108,0.0,1392,1,10597.797406454645,0.0
1.03,103,0.0,1393,1,10108.409897089934,0.0
0.69,69,0.0,1394,1,6777.708400531843,0.0
5.61,561,0.0,1395,1,55065.76960559924,0.0
1.54,154,0.0,1396,1,15109.885862851614,0.0
0.6,60,0.0,1397,1,5891.485869254317,0.0
0.91,91,0.0,1398,1,8929.541242651847,0.0
0.99,99,0.0,1399,1,9712.909003044579,0.0
0.77,77,0.0,1400,1,7555.811904488354,0.0
2.56,256,0.0,1401,1,25115.02118629007,0.0
0.51,51,0.0,1402,1,5004.352371844123,0.0
1.92,192,0.0,1403,1,18817.715187431764,0.0
1.63,163,0.0,1404,1,16002.60580827301,0.0
1.03,103,0.0,1405,1,10095.273065724088,0.0
3.34,334,0.0,1406,1,32788.49952228023,0.0
0.53,53,0.0,1407,1,5202.188864135741,0.0
0.93,93,0.0,1408,1,9116.315607856297,0.0
0.71,71,0.0,1409,1,6954.267722395354,0.0
1.01,101,0.0,1410,1,9918.925548688101,0.0
7.31,731,0.0,1411,1,71719.47033155856,0.0
72.75,7275,0.0,1412,1,714672.4925332767,0.0
0.65,65,0.0,1413,1,6382.328364922021,0.0
1.19,119,0.0,1414,1,11678.840539251589,0.0
1.03,103,0.0,1415,1,10107.837936102174,0.0
1.79,179,0.0,1416,1,17576.41929153742,0.0
38.88,3888,0.0,1417,1,381804.6888209022,0.0
3.24,324,0.0,1418,1,31779.20978202072,0.0
2.99,299,0.0,1419,1,29331.122830379732,0.0
1.12,112,0.0,1420,1,10996.045193571204,0.0
2.18,218,0.0,1421,1,21398.766898510497,0.0
0.65,65,0.0,1422,1,6368.786221492992,0.0
7.39,739,0.0,1423,1,72557.63752620916,0.0
1.03,103,0.0,1424,1,10112.98715147131,0.0
1.4,140,0.0,1425,1,13729.397050386307,0.0
4.51,451,0.0,1426,1,44268.84627829162,0.0
0.9,90,0.0,1427,1,8808.855750528974,0.0
0.69,69,0.0,1428,1,6774.151580511353,0.0
1.68,168,0.0,1429,1,16491.837772623694,0.0
2.1,210,0.0,1430,1,20605.62748553707,0.0
1.09,109,0.0,1431,1,10696.291598780019,0.0
22.09,2209,0.0,1432,1,216846.1619731527,0.0
1.86,186,0.0,1433,1,18255.739620403212,0.0
1.12,112,0.0,1434,1,10998.463456307209,0.0
1.95,195,0.0,1435,1,19133.865965420595,0.0
1.7,170,0.0,1436,1,16680.38256114885,0.0
1.72,172,0.0,1437,1,16870.112366799753,0.0
1.5,150,0.0,1438,1,14722.579474624928,0.0
4.52,452,0.0,1439,1,44372.80553867118,0.0
1.06,106,0.0,1440,1,10401.224329959648,0.0
0.58,58,0.0,1441,1,5686.985969812733,0.0
4.23,423,0.0,1442,1,41539.94004304177,0.0
1.31,131,0.0,1443,1,12836.209571509264,0.0
5.31,531,0.0,1444,1,52116.37438255759,0.0
0.56,56,0.0,1445,1,5496.622534718234,0.0
1.42,142,0.0,1446,1,13933.082939866013,0.0
2.02,202,0.0,1447,1,19816.39490667604,0.0
0.89,89,0.0,1448,1,8736.210097039913,0.0
1.18,118,0.0,1449,1,11582.819055504895,0.0
1.49,149,0.0,1450,1,14614.852898092837,0.0
4.49,449,0.0,1451,1,44090.67477560605,0.0
0.55,55,0.0,1452,1,5392.286458123898,0.0
0.56,56,0.0,1453,1,5492.277255877327,0.0
1.03,103,0.0,1454,1,10111.952707028853,0.0
1.18,118,0.0,1455,1,11578.515235272578,0.0
1.16,116,0.0,1456,1,11386.03992043289,0.0
0.51,51,0.0,1457,1,5005.5236422370435,0.0
2.9,290,0.0,1458,1,28468.87647094725,0.0
0.91,91,0.0,1459,1,8930.343950398768,0.0
2.85,285,0.0,1460,1,27974.710291006046,0.0
0.64,64,0.0,1461,1,6284.655451187434,0.0
1.03,103,0.0,1462,1,10102.500373092344,0.0
1.51,151,0.0,1463,1,14814.687849097163,0.0
0.93,93,0.0,1464,1,9118.12539846383,0.0
0.73,73,0.0,1465,1,7161.373314262839,0.0
2.92,292,0.0,1466,1,28647.731665667376,0.0
0.93,93,0.0,1467,1,9130.297103851917,0.0
1.03,103,0.0,1468,1,10107.588522877413,0.0
0.52,52,0.0,1469,1,5099.503308973126,0.0
1.13,113,0.0,1470,1,11090.689975125188,0.0
69.58,6958,0.0,1471,1,683564.8666713361,0.0
1.7,170,0.0,1472,1,16674.466815035943,0.0
0.91,91,0.0,1473,1,8929.526375594793,0.0
2.02,202,0.0,1474,1,19829.438186047133,0.0
1.4,140,0.0,1475,1,13740.382033613616,0.0
0.85,85,0.0,1476,1,8341.798993009683,0.0
1.43,143,0.0,1477,1,14024.26674921372,0.0
0.59,59,0.0,1478,1,5793.118859115301,0.0
17.07,1707,0.0,1479,1,167588.1923963059,0.0
2.09,209,0.0,1480,1,20515.186500160384,0.0
5.99,599,0.0,1481,1,58831.28160944921,0.0
1.04,104,0.0,1482,1,10210.960152689624,0.0
0.64,64,0.0,1483,1,6279.880343867284,0.0
1.84,184,0.0,1484,1,18058.71012800629,0.0
0.92,92,0.0,1485,1,9021.362854931403,0.0
0.88,88,0.0,1486,1,8626.831794439575,0.0
1.84,184,0.0,1487,1,18054.065816034043,0.0
1.84,184,0.0,1488,1,18054.2169459025,0.0
0.77,77,0.0,1489,1,7556.487684780946,0.0
0.77,77,0.0,1490,1,7554.808370283538,0.0
1.06,106,0.0,1491,1,10409.789517092238,0.0
3.11,311,0.0,1492,1,30521.932810196213,0.0
6.47,647,0.0,1493,1,63562.502142603254,0.0
0.54,54,0.0,1494,1,5298.6099743413,0.0
0.7,70,0.0,1495,1,6872.824387284824,0.0
13.42,1342,0.0,1496,1,131772.35272587798,0.0
0.51,51,0.0,1497,1,5007.204412123737,0.0
1.51,151,0.0,1498,1,14824.004443299538,0.0
0.78,78,0.0,1499,1,7653.930214736039,0.0
1.04,104,0.0,1500,1,10208.34128929587,0.0
0.57,57,0.0,1501,1,5583.808529154456,0.0
1.2,120,0.0,1502,1,11777.535341360059,0.0
1.1,110,0.0,1503,1,10781.535459570789,0.0
4.97,497,0.0,1504,1,48785.526103958386,0.0
0.52,52,0.0,1505,1,5092.254856423772,0.0
2.18,218,0.0,1506,1,21395.605308173694,0.0
7.34,734,0.0,1507,1,72056.23126977657,0.0
0.51,51,0.0,1508,1,5002.587302323884,0.0
1.2,120,0.0,1509,1,11786.390821569119,0.0
0.91,91,0.0,1510,1,8931.958611641678,0.0
0.5,50,0.0,1511,1,4905.0692020191855,0.0
0.85,85,0.0,1512,1,8341.007152332979,0.0
0.92,92,0.0,1513,1,9020.767116262394,0.0
6.14,614,0.0,1514,1,60309.8228409711,0.0
1.51,151,0.0,1515,1,14818.57426404765,0.0
8.88,888,0.0,1516,1,87168.63968628523,0.0
1.14,114,0.0,1517,1,11187.871648571534,0.0
5.23,523,0.0,1518,1,51363.056597032744,0.0
0.5,50,0.0,1519,1,4908.136472185921,0.0
1.01,101,0.0,1520,1,9897.174117413693,0.0
0.5,50,0.0,1521,1,4896.163444459206,0.0
6.27,627,0.0,1522,1,61537.379653122836,0.0
0.99,99,0.0,1523,1,9711.704328349999,0.0
0.53,53,0.0,1524,1,5199.829672719918,0.0
1.49,149,0.0,1525,1,14614.064133258895,0.0
1.09,109,0.0,1526,1,10691.72939587761,0.0
0.94,94,0.0,1527,1,9227.231320549457,0.0
1.07,107,0.0,1528,1,10505.286119977169,0.0
1.31,131,0.0,1529,1,12861.22113946653,0.0
1.09,109,0.0,1530,1,10699.056004931877,0.0
0.6,60,0.0,1531,1,5888.187760925294,0.0
0.72,72,0.0,1532,1,7067.136230917535,0.0
0.62,62,0.0,1533,1,6077.254392825853,0.0
0.59,59,0.0,1534,1,5783.6684364767625,0.0
0.52,52,0.0,1535,1,5104.355298420026,0.0
0.9,90,0.0,1536,1,8830.359291226254,0.0
6.28,628,0.0,1537,1,61649.069876367925,0.0
8.42,842,0.0,1538,1,82676.95850638603,0.0
0.7,70,0.0,1539,1,6872.385776534737,0.0
0.55,55,0.0,1540,1,5399.066461540672,0.0
0.58,58,0.0,1541,1,5692.260208129884,0.0
0.62,62,0.0,1542,1,6074.801068294751,0.0
0.6,60,0.0,1543,1,5885.975582885742,0.0
0.67,67,0.0,1544,1,6576.494323730469,0.0
3.46,346,0.0,1545,1,33971.30181612501,0.0
1.16,116,0.0,1546,1,11378.453343021165,0.0
0.83,83,0.0,1547,1,8145.997110434139,0.0
0.53,53,0.0,1548,1,5200.220666294471,0.0
2.51,251,0.0,1549,1,24644.270805358905,0.0
0.7,70,0.0,1550,1,6873.898660397997,0.0
11.01,1101,0.0,1551,1,108101.02872802131,0.0
2.4,240,0.0,1552,1,23551.619756182507,0.0
1.53,153,0.0,1553,1,15012.723106055158,0.0
0.51,51,0.0,1554,1,4998.551413502413,0.0
1.55,155,0.0,1555,1,15204.333889680747,0.0
13.11,1311,0.0,1556,1,128664.39107645083,0.0
0.55,55,0.0,1557,1,5399.782224498075,0.0
2.49,249,0.0,1558,1,24436.34582743925,0.0
0.51,51,0.0,1559,1,5001.102416962266,0.0
1.01,101,0.0,1560,1,9897.932445810358,0.0
4.98,498,0.0,1561,1,48866.42435811359,0.0
1.21,121,0.0,1562,1,11871.402164414341,0.0
2.93,293,0.0,1563,1,28785.721221056145,0.0
1.94,194,0.0,1564,1,19048.605167433798,0.0
0.75,75,0.0,1565,1,7361.576386006673,0.0
1.36,136,0.0,1566,1,13328.273031765808,0.0
1.92,192,0.0,1567,1,18842.24171355004,0.0
0.93,93,0.0,1568,1,9132.926777978037,0.0
2.72,272,0.0,1569,1,26691.73461076324,0.0
0.65,65,0.0,1570,1,6377.735888851389,0.0
1.82,182,0.0,1571,1,17851.843893701884,0.0
3.08,308,0.0,1572,1,30207.66875727037,0.0
0.59,59,0.0,1573,1,5790.165860703413,0.0
