farm_id,nb_defo_pct_200,nb_defo_pct_500,nb_defo_pct_1000
1922,0.0,0.0,0.0
1923,0.0,0.0,0.0
1924,0.0,0.0,0.0
1925,0.0,0.0,0.0
1926,0.0,0.0,0.0
1927,0.0,0.0,0.0
1928,0.0,0.0,0.0
1929,0.0,0.0,0.0
1930,0.0,0.0,0.0
1931,0.0,0.0,0.0
1932,0.0,0.0,0.0
1933,0.0,0.0,0.0
1934,0.0,0.0,0.094
1935,0.0,0.0,0.0
1936,0.0,0.0,0.0
1937,0.0,0.0,0.0
1938,0.0,0.0,0.0
1939,0.0,0.0,0.008
1940,0.0,0.0,0.0
1941,0.0,0.0,0.008
1942,0.0,0.0,0.0
1943,0.0,0.0,0.0
1944,0.0,0.0,0.369
1945,0.0,0.0,0.0
1946,0.0,0.0,0.211
1947,0.0,0.0,0.0
1948,0.0,0.0,0.105
1949,0.0,0.0,0.0
1950,0.0,0.0,0.0
1951,0.0,0.0,0.0
1952,0.0,0.0,0.0
1953,0.0,0.0,0.0
1954,0.0,0.0,0.0
1955,0.0,0.0,0.067
1956,0.0,0.0,0.0
1957,0.0,0.0,0.0
1958,0.0,0.0,0.0
1959,0.0,0.0,0.0
1960,0.0,0.0,0.0
1961,0.0,0.0,0.0
1962,0.0,0.0,0.179
1963,0.0,0.0,0.0
1964,0.0,0.0,0.0
1965,0.0,0.0,0.0
1966,0.0,0.396,1.623
1967,0.0,0.0,0.043
1968,0.0,0.0,0.0
1969,0.0,0.384,1.405
1970,0.0,0.0,0.0
1971,0.0,0.0,0.0
1972,0.0,0.0,0.0
1973,0.0,0.0,0.0
1974,0.0,0.0,0.0
1975,0.0,0.0,0.0
1976,0.0,0.0,0.0
1977,0.0,0.0,0.0
1978,0.0,0.0,0.0
1979,0.0,0.0,0.0
1980,0.0,0.0,0.929
1981,0.0,0.011,0.27
1982,0.0,0.0,0.0
1983,0.0,0.0,0.0
1984,0.0,0.0,0.0
1985,0.0,0.0,0.83
1986,0.0,0.0,0.477
1987,0.0,0.0,0.0
1988,0.0,0.025,0.45
1989,0.0,0.0,0.0
1990,0.0,0.0,0.0
1991,0.0,0.0,0.0
1992,0.0,0.0,0.0
1993,0.0,0.0,0.0
1994,0.0,0.0,0.0
1995,0.0,0.0,0.0
1996,0.0,0.0,0.0
1997,0.0,0.0,0.0
1998,8.693,2.635,0.888
1999,0.0,0.384,0.453
2000,0.0,0.0,0.0
2001,0.0,0.0,0.0
2002,0.0,0.0,0.0
2003,0.0,0.0,0.0
2004,0.0,0.0,0.0
2005,0.0,0.342,1.611
2006,0.0,0.0,0.438
2007,0.0,0.0,0.0
2008,0.0,0.0,0.0
2009,0.0,0.0,0.0
2010,0.0,0.0,0.0
2011,0.0,0.0,0.0
2012,0.174,3.287,1.652
2013,0.0,0.0,0.0
2014,0.0,0.0,0.0
2015,0.0,0.0,0.003
2016,0.0,0.0,0.441
2017,0.0,0.0,0.0
2018,0.0,0.0,0.0
2019,0.0,0.0,0.003
2020,0.0,1.042,0.361
2021,0.0,0.0,0.0
2022,0.125,0.806,1.197
2023,0.0,0.0,0.0
2024,0.0,0.0,0.003
2025,0.0,0.0,0.0
2026,0.0,0.0,0.008
2027,0.0,0.0,0.0
2028,0.0,0.0,0.0
2029,0.0,0.0,0.0
2030,0.0,0.0,0.0
2031,0.0,0.0,0.0
2032,0.0,0.0,0.0
2033,0.0,0.0,0.0
2034,0.0,0.0,0.0
2035,0.143,1.49,0.494
2036,0.0,0.0,0.0
2037,0.0,0.0,0.019
2038,0.0,0.0,0.0
2039,0.0,0.0,0.0
2040,0.0,0.0,0.0
2041,0.0,0.0,0.0
2042,0.0,0.0,0.008
2043,0.0,0.0,0.0
2044,4.761,1.551,0.458
2045,0.0,0.0,0.0
2046,0.0,0.0,0.0
2047,0.0,0.0,0.0
2048,0.0,0.0,0.008
2049,0.0,0.0,0.0
2050,0.0,0.0,0.0
2051,0.0,0.0,0.0
2052,0.0,0.0,0.0
2053,0.0,0.0,0.0
2054,0.0,0.0,0.0
2055,0.0,0.0,0.0
2056,0.0,0.0,0.0
2057,0.0,0.0,0.0
2058,0.0,0.0,0.0
2059,0.0,0.0,0.0
2060,0.0,0.0,0.0
2061,0.0,0.0,0.0
2062,0.0,0.0,0.0
2063,0.126,0.073,1.622
2064,0.0,0.0,0.0
2065,0.0,0.0,0.008
2066,0.0,0.0,0.0
2067,0.0,0.0,0.0
2068,0.0,0.0,0.0
2069,0.0,0.0,0.0
2070,0.0,0.0,0.0
2071,0.0,0.0,0.0
2072,0.0,0.0,0.0
2073,0.0,0.0,0.0
2074,0.0,0.0,0.0
2075,0.0,0.0,0.0
2076,0.08,1.127,1.418
2077,0.0,0.0,0.0
2078,0.0,0.0,0.0
2079,0.0,0.0,0.0
2080,0.0,0.0,0.0
2081,0.013,0.004,0.002
2082,0.0,0.0,0.0
2083,0.0,0.0,0.0
2084,0.0,0.0,0.0
2085,0.0,0.0,0.0
2086,8.097,1.74,0.485
2087,0.0,0.0,0.0
2088,0.0,0.0,0.0
2089,0.0,0.0,0.0
2090,0.0,0.0,0.0
2091,0.0,0.0,0.0
2092,0.0,1.094,0.422
2093,0.0,0.0,0.0
2094,0.0,0.0,0.0
2095,0.0,0.0,0.0
2096,0.0,0.0,0.0
2097,0.0,0.0,0.0
2098,0.0,0.0,0.0
2099,0.0,0.0,0.0
2100,0.0,0.0,0.007
2101,1.242,0.915,0.336
2102,0.0,0.0,0.0
2103,0.0,1.417,0.47
2104,0.0,0.0,0.0
2105,0.0,0.0,0.0
2106,0.0,0.0,0.0
2107,0.0,0.0,0.0
2108,0.0,0.0,0.0
2109,0.0,0.0,0.0
2110,0.0,0.0,0.0
2111,0.0,0.0,0.488
2112,0.0,0.029,0.008
2113,0.0,0.0,0.0
2114,0.0,0.0,0.0
2115,0.0,0.0,0.0
2116,0.0,0.0,0.0
2117,0.0,0.0,0.0
2118,0.0,1.65,0.479
2119,0.0,0.0,0.0
2120,0.0,0.0,0.0
2121,0.0,0.0,0.008
2122,0.0,0.0,0.0
2123,0.0,0.0,0.0
2124,0.0,0.048,1.483
2125,0.0,0.0,0.019
2126,0.0,0.0,0.0
2127,0.0,0.0,0.0
2128,0.0,0.0,0.0
2129,0.0,0.043,1.091
2130,0.0,0.0,0.0
2131,0.0,0.0,0.0
2132,0.0,0.0,0.0
2133,0.0,0.031,0.008
2134,0.0,0.0,0.0
2135,0.0,0.0,0.0
2136,0.0,0.0,0.0
2137,0.0,0.0,0.0
2138,0.0,0.0,0.0
2139,0.0,0.0,0.0
2140,0.0,0.0,0.005
2141,0.0,0.0,0.0
2142,0.0,0.0,0.243
2143,0.0,0.0,0.0
2144,0.0,0.0,0.0
2145,0.0,0.0,0.0
2146,0.0,0.0,0.0
2147,0.0,0.0,0.0
2148,0.0,0.0,0.0
2149,0.0,0.0,0.0
2150,0.0,0.0,0.0
2151,0.0,0.0,0.019
2152,0.0,0.0,0.0
2153,0.0,0.0,0.018
2154,0.0,0.0,0.447
2155,0.0,0.0,0.0
2156,0.0,0.0,0.0
2157,0.0,0.0,0.0
2158,0.0,0.0,0.0
2159,0.0,0.0,0.024
2160,0.082,0.022,0.007
2161,0.0,0.0,0.0
2162,0.0,0.0,0.424
2163,0.0,0.0,0.0
2164,0.0,0.0,0.007
2165,0.0,0.0,0.0
2166,0.0,0.0,0.0
2167,0.0,0.0,0.0
2168,0.0,0.0,0.0
2169,0.0,0.0,0.0
2170,0.0,0.0,0.0
2171,0.0,0.0,0.0
2172,0.0,0.0,0.0
2173,0.0,0.0,0.0
2174,0.0,0.0,0.0
2175,0.0,0.0,0.0
2176,0.0,0.0,0.365
2177,0.0,0.0,0.0
2178,0.0,0.0,0.0
2179,0.0,0.0,0.0
2180,0.0,0.0,0.008
2181,0.0,0.0,0.0
2182,0.0,0.0,0.0
2183,0.0,0.0,0.0
2184,0.0,0.0,0.023
2185,0.0,0.0,0.0
2186,0.0,0.0,0.0
2187,0.0,0.0,0.0
2188,0.0,0.0,0.0
2189,0.0,0.0,0.0
2190,0.0,0.0,0.388
2191,0.0,0.0,0.025
2192,0.0,0.0,0.0
2193,0.0,0.0,0.008
2194,0.0,0.0,0.0
2195,0.0,0.0,0.0
2196,0.0,0.0,0.033
2197,0.0,0.0,0.016
2198,0.0,0.0,0.0
2199,0.0,0.0,0.0
2200,0.0,0.0,0.0
2201,0.0,0.0,0.008
2202,0.0,0.025,0.084
2203,0.0,0.0,0.829
2204,0.0,0.0,0.0
2205,0.0,0.0,0.0
2206,0.0,0.0,0.0
2207,0.0,0.0,0.008
2208,0.0,0.0,0.0
2209,0.0,0.0,0.015
2210,0.0,0.0,0.0
2211,0.0,0.0,0.0
2212,0.0,0.0,0.0
2213,0.0,0.0,0.0
2214,0.131,0.045,0.075
2215,0.0,0.04,0.016
2216,0.0,0.0,0.025
2217,0.0,0.043,0.207
2218,0.0,0.0,0.0
2219,0.0,0.0,0.0
2220,0.0,0.0,0.0
2221,0.0,0.0,0.025
2222,0.0,0.0,0.0
2223,0.0,0.0,0.023
2224,0.0,0.0,0.0
2225,0.0,0.0,0.0
2226,0.0,0.0,0.0
2227,0.0,0.0,0.0
2228,0.0,0.0,0.016
2229,0.0,0.08,0.107
2230,0.0,0.0,0.0
2231,0.0,0.011,0.008
2232,0.0,0.0,0.016
2233,0.0,0.0,0.0
2234,0.0,0.0,0.0
2235,0.0,0.0,0.0
2236,0.0,0.029,0.072
2237,0.0,0.0,0.0
2238,0.0,0.0,0.0
2239,0.0,0.0,0.0
2240,0.0,0.0,0.0
2241,0.0,0.0,0.0
2242,0.0,0.0,0.0
2243,0.0,0.0,0.02
2244,0.0,0.796,0.221
2245,0.456,0.093,0.072
2246,0.0,0.036,0.012
2247,0.0,0.0,0.0
2248,0.0,0.0,0.0
2249,0.185,0.048,0.015
2250,0.0,0.0,0.0
2251,0.0,0.0,0.0
2252,0.0,0.0,0.0
2253,0.0,0.0,0.198
2254,0.0,0.0,0.0
2255,0.0,0.0,0.21
2256,0.044,0.043,0.014
2257,0.0,0.0,0.0
2258,0.0,0.0,0.097
2259,0.0,0.0,0.016
2260,0.0,0.0,0.0
2261,0.0,0.0,0.0
2262,0.2,0.052,0.087
2263,0.0,0.029,0.071
2264,0.0,0.0,0.0
2265,0.0,0.0,0.0
2266,0.0,0.0,0.0
2267,0.0,0.0,0.0
2268,0.0,0.0,0.0
2269,0.0,0.0,0.0
2270,0.0,0.0,0.0
2271,0.0,0.0,0.0
2272,0.0,0.0,0.0
2273,0.0,0.0,0.0
2274,0.0,0.0,0.0
2275,0.0,0.0,0.218
2276,0.0,0.0,0.0
2277,0.0,0.0,0.015
2278,0.0,0.0,0.0
2279,0.0,0.0,0.025
2280,0.0,0.0,0.0
2281,0.0,0.0,0.0
2282,0.0,0.0,0.0
2283,0.0,0.0,0.0
2284,0.0,0.0,0.073
2285,0.37,0.084,0.102
2286,0.0,0.0,0.0
2287,0.0,0.0,0.0
2288,0.233,0.064,0.236
2289,0.243,0.055,0.016
2290,0.0,0.0,0.0
2291,0.0,0.091,0.025
2292,0.0,0.028,0.086
2293,0.0,0.179,2.576
2294,0.0,0.0,0.0
2295,0.0,0.0,0.017
2296,0.217,0.052,0.015
2297,0.0,0.0,0.0
2298,0.0,0.055,0.016
2299,0.0,0.275,0.087
2300,0.278,0.059,0.017
2301,0.0,0.26,0.072
2302,0.0,0.0,0.0
2303,0.0,0.0,0.0
2304,0.0,0.056,0.016
2305,0.0,0.0,0.0
2306,0.0,0.0,0.0
2307,0.0,0.0,0.0
2308,0.0,0.0,0.0
2309,0.0,0.0,0.023
2310,0.0,0.0,0.0
2311,0.0,0.0,0.0
2312,0.0,0.0,0.0
2313,0.0,0.0,0.0
2314,0.0,0.0,0.0
2315,0.0,0.203,0.063
2316,0.0,0.0,0.0
2317,0.0,0.05,0.015
2318,0.0,0.0,0.0
2319,0.868,0.244,0.07
2320,0.0,0.0,0.014
2321,0.0,0.0,0.0
2322,0.0,0.0,0.0
2323,0.0,0.0,0.07
2324,0.0,0.0,0.0
2325,0.0,0.083,0.045
2326,0.0,0.0,0.0
2327,0.0,0.056,0.016
2328,0.0,0.0,0.0
2329,0.0,0.0,0.0
2330,0.0,0.0,0.0
2331,0.0,0.0,0.0
2332,0.0,0.0,0.0
2333,0.0,0.0,0.0
2334,0.515,0.234,0.068
2335,0.0,0.0,0.013
2336,0.0,0.0,0.0
2337,0.244,0.103,0.055
2338,0.0,0.0,0.0
2339,0.0,0.0,0.006
2340,0.0,0.152,0.066
2341,0.0,0.0,0.0
2342,0.0,0.0,0.0
2343,0.0,0.0,0.0
2344,0.0,0.0,0.0
2345,0.0,0.0,0.0
2346,0.37,0.11,0.043
2347,0.092,0.087,0.025
2348,0.0,0.0,0.015
2349,0.0,0.0,0.0
2350,0.0,0.0,0.0
2351,0.0,0.0,0.0
2352,0.0,0.0,0.0
2353,0.0,0.0,0.0
2354,0.0,0.0,0.016
2355,0.0,0.0,0.0
2356,0.0,0.0,0.0
2357,0.0,0.0,0.0
2358,0.0,0.0,0.0
2359,0.0,0.0,0.0
2360,0.0,0.0,0.0
2361,0.0,0.0,0.0
2362,0.0,0.0,0.016
2363,0.0,0.0,0.0
2364,0.0,0.0,0.0
2365,0.0,0.0,0.056
2366,0.0,0.0,0.015
2367,0.0,0.0,0.014
2368,0.0,0.0,0.0
2369,0.0,0.0,0.0
2370,0.0,0.173,0.062
2371,0.0,0.0,0.0
2372,0.0,0.0,0.0
2373,0.0,0.237,0.074
2374,0.0,0.0,0.0
2375,0.0,0.0,0.0
2376,0.0,0.0,0.476
2377,0.0,0.0,0.0
2378,0.0,0.0,0.0
2379,0.0,0.0,0.016
2380,0.0,0.0,0.0
2381,0.0,0.0,0.0
2382,0.0,0.0,0.0
2383,0.0,0.0,0.0
2384,0.0,0.0,0.0
2385,0.0,0.0,0.0
2386,0.0,0.0,0.0
2387,0.0,0.0,0.0
2388,0.0,0.0,0.062
2389,0.0,0.479,0.444
2390,0.0,0.0,0.0
2391,0.0,0.0,0.0
2392,0.0,0.0,0.0
2393,0.0,0.0,0.0
2394,0.0,0.167,0.06
2395,0.0,0.0,0.063
2396,0.0,0.0,0.299
2397,0.0,0.0,0.0
2398,0.0,0.0,0.495
2399,0.0,0.0,0.0
2400,0.0,0.0,0.742
2401,0.0,0.0,0.0
2402,0.0,0.0,0.0
2403,0.0,0.0,0.017
2404,0.0,0.0,0.0
2405,0.0,0.0,0.085
2406,0.0,0.0,0.059
2407,0.0,0.0,0.0
2408,0.0,0.0,0.0
2409,0.0,0.0,0.0
2410,0.0,0.0,0.081
2411,0.0,0.0,0.0
2412,0.0,0.0,0.0
2413,0.0,0.0,0.0
2414,0.0,0.0,0.0
2415,0.0,0.0,0.0
2416,0.0,0.0,0.0
2417,0.0,0.0,0.0
2418,0.0,0.0,0.0
2419,0.0,0.0,0.0
2420,0.0,0.0,0.012
2421,0.0,0.0,0.0
2422,0.0,0.162,0.161
2423,0.0,0.0,0.0
2424,0.0,0.0,0.279
2425,0.0,0.0,0.0
2426,0.0,0.0,0.0
2427,0.151,0.603,0.17
2428,0.0,0.0,0.0
2429,0.0,0.0,0.0
2430,0.0,0.0,0.0
2431,0.0,0.0,0.638
2432,0.403,0.446,0.231
2433,0.0,0.0,0.0
2434,0.0,0.728,4.848
2435,0.0,0.0,0.0
2436,0.0,0.0,0.0
2437,0.0,0.0,0.0
2438,0.0,0.0,0.0
2439,0.0,0.704,0.958
2440,0.0,0.0,0.0
2441,0.281,1.69,0.472
2442,0.014,0.043,0.013
2443,0.0,0.0,0.0
2444,0.0,0.0,0.0
2445,0.0,0.0,0.0
2446,0.197,1.413,0.427
2447,0.0,0.0,0.0
2448,0.784,0.439,0.603
2449,0.0,0.0,0.52
2450,0.0,0.0,0.0
2451,0.0,0.0,0.0
2452,0.0,0.0,0.0
2453,0.0,0.252,0.654
2454,0.0,0.0,0.0
2455,0.0,0.0,0.0
2456,0.0,0.0,0.119
2457,0.0,0.0,0.0
2458,0.0,0.0,0.0
2459,0.0,0.0,0.0
2460,0.0,0.0,0.0
2461,0.336,0.07,1.088
2462,0.0,0.0,0.0
2463,0.0,0.0,0.649
2464,0.183,0.044,0.013
2465,1.919,2.832,3.878
2466,0.0,0.0,0.0
2467,0.279,2.391,7.404
2468,1.932,5.492,4.969
2469,0.0,0.0,0.0
2470,0.0,0.17,0.407
2471,0.0,0.071,1.002
2472,0.128,0.041,1.23
2473,0.0,0.0,0.0
2474,0.0,0.0,0.0
2475,0.0,0.0,0.0
2476,9.744,14.181,8.832
2477,0.172,0.043,0.013
2478,0.0,0.0,0.0
2479,0.202,0.049,1.289
2480,0.0,0.0,0.0
2481,0.0,0.0,0.086
2482,18.719,16.477,8.938
2483,0.0,0.0,0.0
2484,0.0,0.0,0.0
2485,0.0,0.0,0.0
2486,0.0,0.0,0.0
2487,0.0,3.833,1.278
2488,1.236,1.546,0.701
2489,0.0,0.0,0.0
2490,0.0,0.373,0.439
2491,0.0,0.0,0.0
2492,0.0,0.0,0.0
2493,0.0,0.0,0.042
2494,0.0,0.0,0.0
2495,0.052,0.03,0.008
2496,0.0,0.0,0.0
2497,0.0,0.0,0.587
2498,0.0,0.0,0.0
2499,0.0,0.0,0.0
2500,0.0,0.44,0.462
2501,0.0,0.029,0.008
2502,0.0,0.823,1.326
2503,0.0,0.0,0.184
2504,0.0,0.0,0.056
2505,0.0,0.0,0.038
2506,0.0,0.0,0.062
2507,0.0,0.0,0.066
2508,0.0,0.0,0.031
2509,0.0,0.0,0.069
2510,0.0,0.0,0.0
2511,0.0,0.0,0.0
2512,1.495,1.148,0.433
2513,0.0,0.0,0.041
2514,0.0,0.0,0.0
2515,0.0,0.024,0.007
2516,0.0,0.0,0.0
2517,0.0,0.025,0.804
2518,0.0,0.026,1.291
2519,0.0,0.149,0.057
2520,0.0,0.0,0.0
2521,0.0,0.0,0.0
2522,0.0,0.0,0.0
2523,0.0,0.0,0.311
2524,0.0,0.0,0.0
2525,0.0,0.07,1.484
2526,0.0,0.0,0.206
2527,0.0,0.0,0.454
2528,0.0,0.0,0.0
2529,0.0,0.0,0.0
2530,6.536,1.78,0.581
2531,0.0,0.0,0.062
2532,0.0,0.0,0.0
2533,0.0,0.0,0.0
2534,0.069,0.02,0.007
2535,0.0,0.141,0.067
2536,0.0,0.0,0.0
2537,0.0,0.0,0.331
2538,0.0,0.0,0.0
2539,0.0,0.0,0.0
2540,0.0,0.0,0.192
2541,0.0,0.028,0.303
2542,0.0,0.485,0.674
2543,0.0,0.0,0.031
2544,0.0,0.203,0.068
2545,0.0,0.0,0.352
2546,0.0,0.003,0.581
2547,0.0,0.0,0.281
2548,0.0,0.092,0.066
2549,0.0,0.03,0.008
2550,0.0,0.0,1.608
2551,0.0,0.0,0.0
2552,0.0,1.999,1.372
2553,0.0,0.0,0.951
2554,0.0,1.068,0.652
2555,5.29,1.629,0.607
2556,0.0,0.0,0.116
2557,0.0,0.027,0.333
2558,0.0,0.492,0.523
2559,0.0,0.0,0.0
2560,0.0,0.0,0.0
2561,0.0,0.015,0.114
2562,0.0,0.0,0.0
2563,0.0,0.0,0.0
2564,0.0,0.0,0.0
2565,0.0,0.0,0.027
2566,0.0,0.249,0.069
2567,0.0,0.003,0.536
2568,0.0,0.028,0.181
2569,1.283,1.951,0.711
2570,5.585,1.572,0.627
2571,0.0,0.0,1.204
2572,0.0,0.0,0.042
2573,9.678,7.795,7.693
2574,0.0,0.025,0.008
2575,0.571,0.91,1.039
2576,0.0,0.0,0.0
2577,0.0,0.0,0.156
2578,0.0,0.027,1.238
2579,0.075,1.522,0.533
2580,0.0,0.626,2.445
2581,0.0,0.132,0.055
2582,0.745,2.825,1.264
2583,0.0,0.0,0.0
2584,0.0,0.0,0.008
2585,0.0,0.0,0.411
2586,0.0,0.422,0.457
2587,0.0,0.0,0.143
2588,0.0,0.0,0.123
2589,0.0,0.0,0.302
2590,12.887,8.534,8.96
2591,0.0,0.507,0.596
2592,20.384,8.912,2.924
2593,0.0,0.0,0.0
2594,0.327,2.157,0.936
2595,0.0,0.0,0.0
2596,0.0,0.0,0.145
2597,0.0,0.0,0.381
2598,0.0,0.0,0.253
2599,0.0,0.0,0.008
2600,0.0,0.0,0.007
2601,0.0,1.169,0.996
2602,0.0,0.0,0.162
2603,0.0,0.0,0.203
2604,0.0,1.48,0.599
2605,0.0,0.148,0.069
2606,0.0,0.0,0.037
2607,0.0,0.0,0.194
2608,0.0,0.0,0.0
2609,0.0,0.0,0.547
2610,0.0,0.028,0.191
2611,0.0,0.0,0.277
2612,17.976,14.207,11.006
2613,16.025,16.585,11.328
2614,0.0,0.0,0.444
2615,0.0,1.004,0.658
2616,0.0,0.0,0.013
2617,0.0,0.016,0.478
2618,0.0,0.0,0.28
2619,0.0,0.273,0.551
2620,0.0,0.0,0.203
2621,0.0,1.027,0.295
2622,0.02,0.007,0.179
2623,0.0,0.0,0.565
2624,0.0,0.0,0.0
2625,0.0,0.0,0.008
2626,0.0,0.0,0.0
2627,1.944,0.681,0.681
2628,0.0,0.0,0.137
2629,0.0,0.179,0.262
2630,0.393,2.52,1.047
2631,0.0,0.0,0.624
2632,0.0,0.149,1.266
2633,16.366,8.941,10.753
2634,0.0,0.0,0.151
2635,0.0,0.726,3.59
2636,1.299,0.956,0.486
2637,10.258,8.799,9.304
2638,0.0,0.448,0.126
2639,0.0,0.064,0.533
2640,0.0,0.0,0.037
2641,0.0,0.0,0.261
2642,0.0,0.0,1.251
2643,0.0,0.49,0.189
2644,4.931,8.133,7.993
2645,0.0,0.026,0.475
2646,0.0,0.0,0.336
2647,0.0,0.0,0.361
2648,0.0,0.813,0.564
2649,0.0,0.0,0.232
2650,0.0,0.0,0.215
2651,0.0,0.0,0.0
2652,4.103,1.063,0.303
2653,0.0,0.0,0.0
2654,0.0,0.42,0.167
2655,0.0,0.0,0.013
2656,0.0,0.0,0.0
2657,0.213,0.049,0.048
2658,0.0,0.0,0.415
2659,4.592,1.028,0.316
2660,0.0,0.0,0.0
2661,0.0,0.0,0.0
2662,0.0,0.0,0.0
2663,3.815,1.159,0.849
2664,0.0,0.0,0.0
2665,0.0,0.0,0.0
2666,0.0,0.0,0.238
2667,2.514,0.743,0.384
2668,0.0,0.0,0.368
2669,0.0,0.0,0.004
2670,0.0,0.014,0.448
2671,0.0,0.0,0.08
2672,0.0,0.031,0.048
2673,0.0,0.0,0.0
2674,0.0,0.0,0.085
2675,0.0,0.0,0.0
2676,3.741,1.083,0.354
2677,0.0,1.095,0.356
2678,0.0,0.0,0.061
2679,0.0,1.013,0.293
2680,0.342,0.994,0.32
2681,0.0,0.0,0.0
2682,0.0,0.0,0.06
2683,0.0,0.487,0.189
2684,0.0,0.576,0.231
2685,1.592,4.658,3.367
2686,0.0,0.0,0.0
2687,2.721,1.256,0.696
2688,16.214,5.924,5.131
2689,0.251,0.051,0.076
2690,0.014,0.287,0.418
2691,0.0,0.0,0.0
2692,0.0,0.034,0.184
2693,0.095,4.125,2.844
2694,0.0,0.0,0.0
2695,0.0,0.0,0.0
2696,0.0,0.528,0.152
2697,0.0,0.0,0.0
2698,0.0,0.0,1.54
2699,0.0,0.0,0.0
2700,0.0,0.0,0.0
2701,0.0,0.022,0.037
2702,11.3,5.599,2.154
2703,0.0,0.0,0.0
2704,0.0,0.01,0.034
2705,0.394,0.634,0.186
2706,0.0,0.031,0.057
2707,12.18,4.983,4.157
2708,0.0,0.253,0.357
2709,0.0,0.176,0.133
2710,0.0,0.0,0.014
2711,0.0,0.176,0.428
2712,0.0,0.0,0.0
2713,0.0,0.431,0.172
2714,0.0,0.702,0.282
2715,0.0,0.342,0.426
2716,0.0,0.0,0.0
2717,1.27,2.981,3.793
2718,1.213,0.342,0.15
2719,2.022,0.692,0.267
2720,0.37,3.831,1.909
2721,0.0,0.034,0.026
2722,0.0,0.0,0.0
2723,0.0,0.081,0.034
2724,0.554,0.485,0.539
2725,0.0,0.0,0.0
2726,0.0,0.0,0.0
2727,0.729,1.64,3.183
2728,5.663,4.173,2.501
2729,0.0,0.143,0.165
2730,1.564,0.399,0.778
2731,0.0,0.0,1.464
2732,0.0,0.0,0.299
2733,0.0,0.073,0.03
2734,0.706,0.228,0.425
2735,0.0,0.0,0.0
2736,0.0,0.117,0.315
2737,0.33,0.079,0.023
2738,4.195,2.866,2.396
2739,0.0,0.0,0.0
2740,0.0,0.0,0.0
2741,0.0,0.0,0.055
2742,0.435,3.084,3.215
2743,0.0,0.0,0.0
2744,0.0,0.0,0.199
2745,0.0,0.148,0.177
2746,0.035,0.109,0.22
2747,0.0,0.0,0.0
2748,0.0,0.143,0.16
2749,1.476,2.89,2.797
2750,0.0,0.0,0.0
2751,0.0,0.0,0.01
2752,0.0,0.0,0.0
2753,0.0,0.0,0.0
2754,0.515,0.171,0.171
2755,0.0,0.0,0.0
2756,0.0,0.0,0.0
2757,0.0,0.0,0.0
2758,0.0,0.0,0.011
2759,0.0,0.0,0.056
2760,0.0,0.0,0.0
2761,0.0,0.0,0.0
2762,0.0,0.0,0.0
2763,0.0,0.0,0.0
2764,0.0,0.0,0.013
2765,0.0,0.0,0.0
2766,0.0,0.0,0.0
2767,0.0,0.0,0.0
2768,0.0,0.0,0.0
2769,0.0,0.0,0.0
2770,0.0,0.0,0.037
2771,0.0,0.052,0.038
2772,0.0,0.0,0.0
2773,0.0,0.0,0.0
2774,0.0,0.0,0.0
2775,0.0,0.0,0.0
2776,0.0,0.0,0.0
2777,0.0,0.0,0.037
2778,0.0,0.0,0.0
2779,0.0,0.0,0.067
2780,0.0,0.0,0.0
2781,0.0,0.0,0.048
2782,0.0,0.0,0.0
2783,0.0,0.0,0.0
2784,0.0,0.0,0.0
2785,0.0,0.0,0.088
2786,0.0,0.03,0.074
2787,0.0,0.0,0.0
2788,0.0,0.0,0.064
2789,0.0,0.0,0.0
2790,0.0,0.0,0.074
2791,0.491,0.115,0.143
2792,0.0,0.0,0.0
2793,3.811,1.451,0.456
2794,0.0,0.0,0.0
2795,0.0,0.0,0.183
2796,1.474,1.394,0.463
2797,0.473,0.101,0.194
2798,0.0,0.0,0.0
2799,0.497,0.116,0.191
2800,0.0,0.0,0.169
2801,0.0,0.0,1.816
2802,0.0,0.0,0.03
2803,0.0,0.228,0.109
2804,0.0,0.0,0.0
2805,0.0,0.0,0.169
2806,0.0,0.111,0.187
2807,0.0,0.0,0.0
2808,0.0,0.0,0.036
2809,0.0,0.718,1.126
2810,0.0,0.0,0.061
2811,0.0,0.356,0.101
2812,0.0,0.0,0.292
2813,0.0,0.0,0.0
2814,0.0,0.312,0.094
2815,0.0,0.0,0.0
2816,0.0,0.0,0.538
2817,0.0,0.0,0.0
2818,0.0,0.272,0.097
2819,0.0,0.0,0.299
2820,0.0,0.0,0.0
2821,0.0,0.0,0.013
2822,0.0,0.008,0.789
2823,0.0,0.0,0.0
2824,0.0,0.0,0.105
2825,0.0,0.0,0.0
2826,0.0,0.0,0.0
2827,0.0,0.293,3.534
2828,0.0,0.0,0.0
2829,0.0,0.0,0.0
2830,0.0,0.005,0.19
2831,0.0,0.199,0.802
2832,0.0,0.0,0.01
2833,0.0,0.696,2.27
2834,0.0,0.0,0.451
2835,0.0,0.0,0.0
2836,0.0,0.0,0.0
2837,0.0,0.0,2.767
2838,0.025,4.279,3.195
2839,0.0,0.0,0.0
2840,0.0,0.315,0.099
2841,0.0,0.283,2.434
2842,0.0,0.0,0.473
2843,0.0,3.098,3.252
2844,0.0,1.373,2.731
2845,0.0,0.0,0.0
2846,0.0,0.043,0.053
2847,0.0,0.128,0.036
2848,0.0,2.858,2.973
2849,0.0,0.0,1.621
2850,0.0,0.0,2.307
2851,0.0,0.0,0.0
